"MANDT","KURST","FCURR","TCURR","GDATU","UKURS","FFACT","TFACT"
"002",M,GBP,EUR,"79909178",1.16070,0,0
"002",M,GBP,EUR,"79909179",1.16560,0,0
"002",M,GBP,EUR,"79909180",1.16490,0,0
"002",M,GBP,EUR,"79909181",1.16080,0,0
"002",M,GBP,EUR,"79909182",1.16540,0,0
"002",M,GBP,EUR,"79909183",1.16540,0,0
"002",M,GBP,EUR,"79909184",1.16140,0,0
"002",M,GBP,EUR,"79909185",1.16150,0,0
"002",M,GBP,EUR,"79909187",1.16510,0,0
"002",M,GBP,EUR,"79909190",1.17640,0,0
"002",M,GBP,EUR,"79909191",1.17030,0,0
"002",M,GBP,EUR,"79909192",1.17580,0,0
"002",M,GBP,EUR,"79909194",1.17650,0,0
"002",M,GBP,EUR,"79909196",1.17300,0,0
"002",M,GBP,EUR,"79909197",1.17300,0,0
"002",M,GBP,EUR,"79909198",1.17150,0,0
"002",M,GBP,EUR,"79909268",1.17000,0,0
"002",M,GBP,EUR,"79909269",1.16170,0,0
"002",M,GBP,EUR,"79909270",1.15850,0,0
"002",M,GBP,EUR,"79909271",1.15700,0,0
"002",M,GBP,EUR,"79909272",1.15690,0,0
"002",M,GBP,EUR,"79909273",1.15680,0,0
"002",M,GBP,EUR,"79909274",1.16030,0,0
"002",M,GBP,EUR,"79909276",1.15570,0,0
"002",M,GBP,EUR,"79909277",1.15900,0,0
"002",M,GBP,EUR,"79909279",1.15900,0,0
"002",M,GBP,EUR,"79909280",1.15900,0,0
"002",M,GBP,EUR,"79909281",1.15870,0,0
"002",M,GBP,EUR,"79909282",1.16410,0,0
"002",M,GBP,EUR,"79909283",1.16630,0,0
"002",M,GBP,EUR,"79909284",1.16490,0,0
"002",M,GBP,EUR,"79909285",1.16200,0,0
"002",M,GBP,EUR,"79909286",1.16400,0,0
"002",M,GBP,EUR,"79909287",1.16400,0,0
"002",M,GBP,EUR,"79909290",1.15720,0,0
"002",M,GBP,EUR,"79909291",1.16100,0,0
"002",M,GBP,EUR,"79909292",1.16390,0,0
"002",M,GBP,EUR,"79909295",1.16930,0,0
"002",M,GBP,EUR,"79909298",1.17620,0,0
"002",M,GBP,EUR,"79909369",1.17600,0,0
"002",M,GBP,EUR,"79909370",1.17620,0,0
"002",M,GBP,EUR,"79909374",1.17340,0,0
"002",M,GBP,EUR,"79909377",1.18430,0,0
"002",M,GBP,EUR,"79909378",1.18430,0,0
"002",M,GBP,EUR,"79909380",1.17260,0,0
"002",M,GBP,EUR,"79909382",1.18240,0,0
"002",M,GBP,EUR,"79909386",1.17430,0,0
"002",M,GBP,EUR,"79909387",1.17220,0,0
"002",M,GBP,EUR,"79909388",1.16320,0,0
"002",M,GBP,EUR,"79909390",1.14610,0,0
"002",M,GBP,EUR,"79909391",1.14460,0,0
"002",M,GBP,EUR,"79909392",1.14480,0,0
"002",M,GBP,EUR,"79909395",1.16120,0,0
"002",M,GBP,EUR,"79909396",1.15910,0,0
"002",M,GBP,EUR,"79909398",1.14490,0,0
"002",M,GBP,EUR,"79909468",1.14480,0,0
"002",M,GBP,EUR,"79909469",1.14380,0,0
"002",M,GBP,EUR,"79909470",1.14880,0,0
"002",M,JPY,EUR,"79909383",0.00734,0,0
"002",M,JPY,EUR,"79909384",0.00725,0,0
"002",M,JPY,EUR,"79909385",0.00725,0,0
"002",M,JPY,EUR,"79909480",0.00777,0,0
"002",M,JPY,EUR,"79909483",0.00772,0,0
"002",M,JPY,EUR,"79909569",0.00781,0,0
"002",M,JPY,EUR,"79909570",0.00796,0,0
"002",M,JPY,EUR,"79909572",0.00778,0,0
"002",M,JPY,EUR,"79909573",0.00776,0,0
"002",M,JPY,EUR,"79909577",0.00787,0,0
"002",M,JPY,EUR,"79909578",0.00781,0,0
"002",M,JPY,EUR,"79909579",0.00773,0,0
"002",M,JPY,EUR,"79909580",0.00773,0,0
"002",M,JPY,EUR,"79909592",0.00735,0,0
"002",M,JPY,EUR,"79909680",0.00778,0,0
"002",M,JPY,EUR,"79909786",0.00862,0,0
"002",M,JPY,EUR,"79909870",0.00846,0,0
"002",M,JPY,EUR,"79909883",0.00853,0,0
"002",M,NOK,EUR,"79839898",0.10400,0,0
"002",M,USDN,EUR,"79889393",1.11111,0,0
"002",M,RUB,EUR,"79819898",1.96000,0,0
"002",M,RUB,EUR,"79819884",2.00000,0,0
"002",M,RUB,EUR,"79949898",4.00000,0,0
"002",MCA,USD,EUR,"79919770",0.66110,0,0
"002",MCA,USD,EUR,"79919780",0.68220,0,0
"002",MCA,USD,EUR,"79919783",0.68230,0,0
"002",MCA,USD,EUR,"79919698",0.65830,0,0
"002",MCA,USD,EUR,"79919591",0.63680,0,0
"002",MCA,USD,EUR,"79919695",0.65810,0,0
"002",MCA,USD,EUR,"79919389",0.63460,0,0
"002",MCA,USD,EUR,"79919471",0.63460,0,0
"002",MCA,USD,EUR,"79919473",0.63460,0,0
"002",MCA,USD,EUR,"79919474",0.63460,0,0
"002",MCA,USD,EUR,"79919476",0.63460,0,0
"002",MCA,USD,EUR,"79919781",0.68130,0,0
"002",MCA,USD,EUR,"79919782",0.68130,0,0
"002",MCA,USD,EUR,"79909898",0.71230,0,0
"002",MCA,USD,EUR,"79918887",0.78750,0,0
"002",MCA,USD,EUR,"79918889",0.78640,0,0
"002",MCA,USD,EUR,"79918890",0.78660,0,0
"002",MCA,USD,EUR,"79918891",0.78440,0,0
"002",MCA,USD,EUR,"79918892",0.77790,0,0
"002",MCA,USD,EUR,"79918894",0.78580,0,0
"002",MCA,USD,EUR,"79918895",0.78210,0,0
"002",MCA,USD,EUR,"79918896",0.78620,0,0
"002",MCA,USD,EUR,"79918897",0.78630,0,0
"002",MCA,USD,EUR,"79918898",0.78500,0,0
"002",MCA,USD,EUR,"79918968",0.76610,0,0
"002",MCA,USD,EUR,"79918970",0.80070,0,0
"002",MCA,USD,EUR,"79918971",0.79910,0,0
"002",MCA,USD,EUR,"79919295",0.63180,0,0
"002",MCA,USD,EUR,"79919296",0.63200,0,0
"002",MCA,USD,EUR,"79919297",0.63420,0,0
"002",MCA,USD,EUR,"79919298",0.63380,0,0
"002",MCA,USD,EUR,"79919372",0.63710,0,0
"002",MCA,USD,EUR,"79919373",0.64180,0,0
"002",MCA,USD,EUR,"79919375",0.64280,0,0
"002",MCA,USD,EUR,"79919379",0.64410,0,0
"002",MCA,USD,EUR,"79919380",0.64500,0,0
"002",MCA,USD,EUR,"79919381",0.64510,0,0
"002",MCA,USD,EUR,"79919383",0.65030,0,0
"002",MCA,USD,EUR,"79919384",0.65040,0,0
"002",MCA,USD,EUR,"79919385",0.65060,0,0
"002",MCA,USD,EUR,"79919386",0.64670,0,0
"002",MCA,USD,EUR,"79919387",0.64520,0,0
"002",MCA,USD,EUR,"79919388",0.64300,0,0
"002",MCA,USD,EUR,"79919390",0.63400,0,0
"002",MCA,USD,EUR,"79919391",0.63560,0,0
"002",MCA,USD,EUR,"79919392",0.63860,0,0
"002",MCA,USD,EUR,"79919395",0.64400,0,0
"002",MCA,USD,EUR,"79919396",0.64350,0,0
"002",MCA,USD,EUR,"79919468",0.64420,0,0
"002",MCA,USD,EUR,"79919469",0.64160,0,0
"002",MCA,USD,EUR,"79919470",0.63790,0,0
"002",MCA,USD,EUR,"79919472",0.63430,0,0
"002",MCA,USD,EUR,"79919475",0.63500,0,0
"002",MCA,USD,EUR,"79919477",0.63660,0,0
"002",MCA,USD,EUR,"79919478",0.64140,0,0
"002",MCA,USD,EUR,"79919479",0.64250,0,0
"002",MCA,USD,EUR,"79919480",0.64220,0,0
"002",MCA,USD,EUR,"79919481",0.64220,0,0
"002",MCA,USD,EUR,"79919482",0.64520,0,0
"002",MCA,USD,EUR,"79919483",0.64610,0,0
"002",MCA,USD,EUR,"79919485",0.64490,0,0
"002",MCA,USD,EUR,"79919486",0.64680,0,0
"002",MCA,USD,EUR,"79919489",0.64780,0,0
"002",MCA,USD,EUR,"79919490",0.65090,0,0
"002",MCA,USD,EUR,"79919492",0.64440,0,0
"002",MCA,USD,EUR,"79919496",0.64720,0,0
"002",MCA,USD,EUR,"79919498",0.64230,0,0
"002",MCA,USD,EUR,"79919574",0.63350,0,0
"002",MCA,USD,EUR,"79919575",0.62690,0,0
"002",MCA,USD,EUR,"79919576",0.62770,0,0
"002",MCA,USD,EUR,"79919577",0.63070,0,0
"002",MCA,USD,EUR,"79919578",0.63240,0,0
"002",MCA,USD,EUR,"79919579",0.63240,0,0
"002",MCA,USD,EUR,"79919580",0.63080,0,0
"002",MCA,USD,EUR,"79919581",0.62780,0,0
"002",MCA,USD,EUR,"79919582",0.63020,0,0
"002",MCA,USD,EUR,"79919583",0.63210,0,0
"002",MCA,USD,EUR,"79919584",0.63420,0,0
"002",MCA,USD,EUR,"79919585",0.63310,0,0
"002",MCA,USD,EUR,"79919586",0.63280,0,0
"002",MCA,USD,EUR,"79919587",0.63320,0,0
"002",MCA,USD,EUR,"79919588",0.63200,0,0
"002",MCA,USD,EUR,"79919589",0.63540,0,0
"002",MCA,USD,EUR,"79919590",0.63570,0,0
"002",MCA,USD,EUR,"79919592",0.63560,0,0
"002",MCA,USD,EUR,"79919593",0.63560,0,0
"002",MCA,USD,EUR,"79919594",0.63640,0,0
"002",MCA,USD,EUR,"79919595",0.63960,0,0
"002",MCA,USD,EUR,"79919596",0.64030,0,0
"002",MCA,USD,EUR,"79919597",0.63710,0,0
"002",MCA,USD,EUR,"79919598",0.63300,0,0
"002",MCA,USD,EUR,"79919668",0.63330,0,0
"002",MCA,USD,EUR,"79919669",0.63330,0,0
"002",MCA,USD,EUR,"79919670",0.63360,0,0
"002",MCA,USD,EUR,"79919671",0.63290,0,0
"002",MCA,USD,EUR,"79919672",0.63770,0,0
"002",MCA,USD,EUR,"79919673",0.64380,0,0
"002",MCA,USD,EUR,"79919674",0.64940,0,0
"002",MCA,USD,EUR,"79919675",0.64810,0,0
"002",MCA,USD,EUR,"79919676",0.64810,0,0
"002",MCA,USD,EUR,"79919677",0.64780,0,0
"002",MCA,USD,EUR,"79919678",0.64390,0,0
"002",MCA,USD,EUR,"79919679",0.63780,0,0
"002",MCA,USD,EUR,"79919680",0.63440,0,0
"002",MCA,USD,EUR,"79919681",0.63410,0,0
"002",MCA,USD,EUR,"79919682",0.63820,0,0
"002",MCA,USD,EUR,"79919683",0.63820,0,0
"002",MCA,USD,EUR,"79919684",0.64060,0,0
"002",MCA,USD,EUR,"79919685",0.64240,0,0
"002",MCA,USD,EUR,"79919686",0.64890,0,0
"002",MCA,USD,EUR,"79919687",0.65100,0,0
"002",MCA,USD,EUR,"79919688",0.65070,0,0
"002",MCA,USD,EUR,"79919689",0.65140,0,0
"002",MCA,USD,EUR,"79919690",0.65140,0,0
"002",MCA,USD,EUR,"79919691",0.65020,0,0
"002",MCA,USD,EUR,"79919692",0.65320,0,0
"002",MCA,USD,EUR,"79919693",0.65740,0,0
"002",MCA,USD,EUR,"79919694",0.65780,0,0
"002",MCA,USD,EUR,"79919696",0.65900,0,0
"002",MCA,USD,EUR,"79919697",0.65900,0,0
"002",MCA,USD,EUR,"79919772",0.67330,0,0
"002",MCA,USD,EUR,"79919773",0.67480,0,0
"002",MCA,USD,EUR,"79919774",0.67470,0,0
"002",MCA,USD,EUR,"79919775",0.67470,0,0
"002",MCA,USD,EUR,"79919776",0.67480,0,0
"002",MCA,USD,EUR,"79919777",0.67840,0,0
"002",MCA,USD,EUR,"79919779",0.68020,0,0
"002",MCA,USD,EUR,"79919786",0.68790,0,0
"002",MCA,USD,EUR,"79919787",0.68820,0,0
"002",MCA,USD,EUR,"79919788",0.68960,0,0
"002",MCA,USD,EUR,"79919789",0.68960,0,0
"002",MCA,USD,EUR,"79919790",0.69030,0,0
"002",MCA,USD,EUR,"79919791",0.68560,0,0
"002",MCA,USD,EUR,"79919792",0.68330,0,0
"002",MCA,USD,EUR,"79919793",0.67800,0,0
"002",MCA,USD,EUR,"79919794",0.67500,0,0
"002",MCA,USD,EUR,"79919797",0.67290,0,0
"002",MCA,USD,EUR,"79919798",0.67330,0,0
"002",MCA,USD,EUR,"79919868",0.67650,0,0
"002",MCA,USD,EUR,"79919869",0.67690,0,0
"002",MCA,USD,EUR,"79919874",0.68240,0,0
"002",MCA,USD,EUR,"79919875",0.68480,0,0
"002",MCA,USD,EUR,"79919876",0.69030,0,0
"002",MCA,USD,EUR,"79919877",0.68870,0,0
"002",MCA,USD,EUR,"79919878",0.68420,0,0
"002",MCA,USD,EUR,"79919879",0.68420,0,0
"002",MCA,USD,EUR,"79919881",0.68210,0,0
"002",MCA,USD,EUR,"79919882",0.67640,0,0
"002",MCA,USD,EUR,"79919883",0.67260,0,0
"002",MCA,USD,EUR,"79919884",0.67360,0,0
"002",MCA,USD,EUR,"79919885",0.67700,0,0
"002",MCA,USD,EUR,"79919886",0.67700,0,0
"002",MCA,USD,EUR,"79919887",0.67600,0,0
"002",MCA,USD,EUR,"79919888",0.68050,0,0
"002",MCA,CHF,EUR,"79898978",0.74780,0,0
"002",MCA,CHF,EUR,"79898979",0.74750,0,0
"002",MCA,CHF,EUR,"79898980",0.74870,0,0
"002",MCA,CHF,EUR,"79898981",0.74630,0,0
"002",MCA,CHF,EUR,"79898985",0.74790,0,0
"002",MCA,CHF,EUR,"79898986",0.75050,0,0
"002",MCA,CHF,EUR,"79898988",0.74530,0,0
"002",MCA,CHF,EUR,"79898992",0.74760,0,0
"002",MCA,CHF,EUR,"79898994",0.74890,0,0
"002",MCA,CHF,EUR,"79899069",0.75270,0,0
"002",MCA,CHF,EUR,"79899070",0.75520,0,0
"002",MCA,CHF,EUR,"79899071",0.75430,0,0
"002",MCA,CHF,EUR,"79899072",0.75450,0,0
"002",MCA,CHF,EUR,"79899073",0.75460,0,0
"002",MCA,CHF,EUR,"79899074",0.75800,0,0
"002",MCA,CHF,EUR,"79899075",0.75970,0,0
"002",MCA,CHF,EUR,"79899077",0.75890,0,0
"002",MCA,CHF,EUR,"79899078",0.76000,0,0
"002",MCA,CHF,EUR,"79899079",0.75910,0,0
"002",MCA,CHF,EUR,"79899080",0.75920,0,0
"002",MCA,CHF,EUR,"79899081",0.75410,0,0
"002",MCA,CHF,EUR,"79899082",0.75960,0,0
"002",MCA,CHF,EUR,"79899185",0.74220,0,0
"002",MCA,CHF,EUR,"79899186",0.73860,0,0
"002",MCA,CHF,EUR,"79899188",0.72160,0,0
"002",MCA,CHF,EUR,"79899189",0.72340,0,0
"002",MCA,CHF,EUR,"79899190",0.72500,0,0
"002",MCA,CHF,EUR,"79899191",0.72500,0,0
"002",MCA,CHF,EUR,"79899192",0.72470,0,0
"002",MCA,CHF,EUR,"79899194",0.72510,0,0
"002",MCA,CHF,EUR,"79899196",0.73200,0,0
"002",MCA,CHF,EUR,"79899197",0.73640,0,0
"002",MCA,CHF,EUR,"79899198",0.73640,0,0
"002",MCA,CHF,EUR,"79899268",0.73690,0,0
"002",MCA,CHF,EUR,"79899272",0.73530,0,0
"002",MCA,CHF,EUR,"79899273",0.73490,0,0
"002",MCA,CHF,EUR,"79899275",0.74020,0,0
"002",MCA,CHF,EUR,"79899277",0.74150,0,0
"002",MCA,CHF,EUR,"79899282",0.73890,0,0
"002",MCA,CHF,EUR,"79899283",0.74470,0,0
"002",MCA,CHF,EUR,"79899284",0.74400,0,0
"002",MCA,CHF,EUR,"79899285",0.74830,0,0
"002",MCA,CHF,EUR,"79899287",0.74830,0,0
"002",MCA,CHF,EUR,"79899288",0.74820,0,0
"002",MCA,CHF,EUR,"79899289",0.74870,0,0
"002",MCA,CHF,EUR,"79899291",0.75070,0,0
"002",MCA,CHF,EUR,"79899293",0.74980,0,0
"002",MCA,CHF,EUR,"79899296",0.74970,0,0
"002",MCA,CHF,EUR,"79899370",0.74560,0,0
"002",MCA,CHF,EUR,"79899377",0.72870,0,0
"002",MCA,CHF,EUR,"79899378",0.72840,0,0
"002",MCA,CHF,EUR,"79899379",0.72860,0,0
"002",MCA,CHF,EUR,"79899380",0.72760,0,0
"002",MCA,CHF,EUR,"79899381",0.72490,0,0
"002",MCA,CHF,EUR,"79899383",0.71630,0,0
"002",MCA,CHF,EUR,"79899384",0.71750,0,0
"002",MCA,CHF,EUR,"79899388",0.72410,0,0
"002",MCA,CHF,EUR,"79899392",0.71940,0,0
"002",MCA,CHF,EUR,"79899393",0.71930,0,0
"002",MCA,CHF,EUR,"79899396",0.70740,0,0
"002",MCA,CHF,EUR,"79899398",0.70330,0,0
"002",MCA,CHF,EUR,"79899468",0.70320,0,0
"002",MCA,CHF,EUR,"79899469",0.70320,0,0
"002",MCA,CHF,EUR,"79899470",0.70180,0,0
"002",MCA,CHF,EUR,"79899473",0.70170,0,0
"002",MCA,CHF,EUR,"79899474",0.69620,0,0
"002",MCA,CHF,EUR,"79899475",0.69250,0,0
"002",MCA,CHF,EUR,"79899476",0.69230,0,0
"002",MCA,CHF,EUR,"79899477",0.69280,0,0
"002",MCA,CHF,EUR,"79899478",0.70110,0,0
"002",MCA,CHF,EUR,"79899479",0.70830,0,0
"002",MCA,CHF,EUR,"79899483",0.71390,0,0
"002",MCA,CHF,EUR,"79899484",0.71380,0,0
"002",MCA,CHF,EUR,"79899495",0.69810,0,0
"002",MCA,CHF,EUR,"79899498",0.69740,0,0
"002",MCA,CHF,EUR,"79899569",0.69730,0,0
"002",MCA,CHF,EUR,"79899570",0.69790,0,0
"002",MCA,CHF,EUR,"79899571",0.69700,0,0
"002",MCA,CHF,EUR,"79899573",0.69670,0,0
"002",MCA,CHF,EUR,"79899574",0.69680,0,0
"002",MCA,CHF,EUR,"79899575",0.69730,0,0
"002",MCA,CHF,EUR,"79899578",0.69720,0,0
"002",MCA,CHF,EUR,"79899583",0.69720,0,0
"002",MCA,CHF,EUR,"79899584",0.69640,0,0
"002",MCA,CHF,EUR,"79899585",0.69630,0,0
"002",MCA,CHF,EUR,"79899586",0.69400,0,0
"002",MCA,CHF,EUR,"79899587",0.69530,0,0
"002",MCA,CHF,EUR,"79899588",0.69520,0,0
"002",MCA,CHF,EUR,"79899681",0.68960,0,0
"002",MCA,CHF,EUR,"79899682",0.68890,0,0
"002",MCA,CHF,EUR,"79899683",0.68800,0,0
"002",MCA,CHF,EUR,"79899684",0.68670,0,0
"002",MCA,CHF,EUR,"79899685",0.68670,0,0
"002",MCA,CHF,EUR,"79899686",0.68490,0,0
"002",MCA,CHF,EUR,"79899687",0.68430,0,0
"002",MCA,CHF,EUR,"79899774",0.68320,0,0
"002",MCA,CHF,EUR,"79899776",0.68290,0,0
"002",MCA,CHF,EUR,"79899777",0.68310,0,0
"002",MCA,CHF,EUR,"79899778",0.68310,0,0
"002",MCA,CHF,EUR,"79899779",0.68260,0,0
"002",MCA,CHF,EUR,"79899780",0.68210,0,0
"002",MCA,CHF,EUR,"79899781",0.68140,0,0
"002",MCA,CHF,EUR,"79899791",0.68180,0,0
"002",MCA,CHF,EUR,"79899792",0.68190,0,0
"002",MCA,CHF,EUR,"79899795",0.67860,0,0
"002",MCA,CHF,EUR,"79899798",0.68020,0,0
"002",MCA,CHF,EUR,"79899868",0.68030,0,0
"002",MCA,CHF,EUR,"79899876",0.68000,0,0
"002",MCA,CHF,EUR,"79899880",0.67790,0,0
"002",MCA,CHF,EUR,"79899881",0.67800,0,0
"002",MCA,CHF,EUR,"79899882",0.67800,0,0
"002",MCA,CHF,EUR,"79899883",0.67740,0,0
"002",MCA,CHF,EUR,"79899884",0.67640,0,0
"002",MCA,CHF,EUR,"79899885",0.67720,0,0
"002",MCA,CHF,EUR,"79899886",0.67790,0,0
"002",MCA,CHF,EUR,"79899888",0.67810,0,0
"002",MCA,CHF,EUR,"79899889",0.67810,0,0
"002",MCA,CHF,EUR,"79899890",0.67580,0,0
"002",MCA,CHF,EUR,"79899891",0.67530,0,0
"002",MCA,CHF,EUR,"79899892",0.67420,0,0
"002",MCA,CHF,EUR,"79899893",0.67340,0,0
"002",MCA,CHF,EUR,"79899895",0.67420,0,0
"002",MCA,CHF,EUR,"79899896",0.67430,0,0
"002",MCA,CHF,EUR,"79899897",0.67430,0,0
"002",MCA,CHF,EUR,"79899898",0.90000,0,0
"002",MCA,CHF,EUR,"79908768",0.67230,0,0
"002",MCA,CHF,EUR,"79908769",0.67220,0,0
"002",MCA,CHF,EUR,"79908770",0.67140,0,0
"002",MCA,CHF,EUR,"79908771",0.67170,0,0
"002",MCA,CHF,EUR,"79908772",0.67150,0,0
"002",MCA,CHF,EUR,"79908773",0.67150,0,0
"002",MCA,CHF,EUR,"79908774",0.67110,0,0
"002",MCA,CHF,EUR,"79908775",0.67000,0,0
"002",MCA,CHF,EUR,"79908776",0.66880,0,0
"002",MCA,CHF,EUR,"79908777",0.66960,0,0
"002",MCA,CHF,EUR,"79908778",0.66940,0,0
"002",MCA,CHF,EUR,"79908779",0.66920,0,0
"002",MCA,CHF,EUR,"79908783",0.66120,0,0
"002",MCA,CHF,EUR,"79908795",0.66330,0,0
"002",MCA,CHF,EUR,"79908797",0.66320,0,0
"002",MCA,CHF,EUR,"79908872",0.66350,0,0
"002",MCA,CHF,EUR,"79908873",0.66250,0,0
"002",MCA,CHF,EUR,"79908877",0.66120,0,0
"002",MCA,CHF,EUR,"79908878",0.66130,0,0
"002",MCA,CHF,EUR,"79908880",0.66170,0,0
"002",MCA,CHF,EUR,"79908882",0.66250,0,0
"002",MCA,CHF,EUR,"79908885",0.66210,0,0
"002",MCA,CHF,EUR,"79908892",0.66170,0,0
"002",MCA,CHF,EUR,"79908894",0.66190,0,0
"002",MCA,CHF,EUR,"79908896",0.66250,0,0
"002",MCA,CHF,EUR,"79908972",0.66080,0,0
"002",MCA,CHF,EUR,"79908982",0.65920,0,0
"002",MCA,CHF,EUR,"79908983",0.66030,0,0
"002",MCA,CHF,EUR,"79908987",0.65850,0,0
"002",MCA,CHF,EUR,"79908988",0.65840,0,0
"002",MCA,CHF,EUR,"79908989",0.65860,0,0
"002",MCA,CHF,EUR,"79908993",0.66190,0,0
"002",MCA,CHF,EUR,"79908994",0.66290,0,0
"002",MCA,CHF,EUR,"79908995",0.66300,0,0
"002",MCA,CHF,EUR,"79908998",0.66090,0,0
"002",MCA,CHF,EUR,"79909069",0.66190,0,0
"002",MCA,CHF,EUR,"79909071",0.66270,0,0
"002",MCA,CHF,EUR,"79909075",0.66070,0,0
"002",MCA,CHF,EUR,"79909076",0.66010,0,0
"002",MCA,CHF,EUR,"79909077",0.65980,0,0
"002",MCA,CHF,EUR,"79909078",0.66040,0,0
"002",MCA,CHF,EUR,"79909079",0.66040,0,0
"002",MCA,CHF,EUR,"79909080",0.65990,0,0
"002",MCA,CHF,EUR,"79909082",0.65890,0,0
"002",MCA,CHF,EUR,"79909083",0.66010,0,0
"002",MCA,CHF,EUR,"79909090",0.65890,0,0
"002",MCA,CHF,EUR,"79909091",0.65880,0,0
"002",MCA,CHF,EUR,"79909092",0.65980,0,0
"002",MCA,CHF,EUR,"79909093",0.65980,0,0
"002",MCA,CHF,EUR,"79909094",0.65990,0,0
"002",MCA,CHF,EUR,"79909171",0.65710,0,0
"002",MCA,CHF,EUR,"79909174",0.65880,0,0
"002",MCA,JPY,EUR,"79929180",0.00649,0,0
"002",MCA,JPY,EUR,"79929182",0.00647,0,0
"002",MCA,JPY,EUR,"79929278",0.00594,0,0
"002",MCA,JPY,EUR,"79929279",0.00594,0,0
"002",MCA,JPY,EUR,"79929280",0.00594,0,0
"002",MCA,JPY,EUR,"79929286",0.00594,0,0
"002",MCA,JPY,EUR,"79929680",0.00644,0,0
"002",MCA,JPY,EUR,"79929681",0.00644,0,0
"002",MCA,JPY,EUR,"79929683",0.00645,0,0
"002",MCA,JPY,EUR,"79929685",0.00647,0,0
"002",MCA,JPY,EUR,"79929686",0.00645,0,0
"002",MCA,JPY,EUR,"79929687",0.00645,0,0
"002",MCA,JPY,EUR,"79929688",0.00645,0,0
"002",MCA,JPY,EUR,"79929694",0.00649,0,0
"002",MCA,JPY,EUR,"79929695",0.00646,0,0
"002",MCA,JPY,EUR,"79929696",0.00647,0,0
"002",MCA,JPY,EUR,"79929887",0.00644,0,0
"002",MCA,JPY,EUR,"79929888",0.00646,0,0
"002",MCA,JPY,EUR,"79929889",0.00645,0,0
"002",MCA,JPY,EUR,"79929890",0.00649,0,0
"002",MCA,JPY,EUR,"79929891",0.00649,0,0
"002",MCA,JPY,EUR,"79929892",0.00649,0,0
"002",MCA,JPY,EUR,"79929893",0.00646,0,0
"002",MCA,JPY,EUR,"79898973",0.00884,0,0
"002",MCA,JPY,EUR,"79898976",0.00884,0,0
"002",MCA,JPY,EUR,"79898980",0.00884,0,0
"002",MCA,JPY,EUR,"79899475",0.00884,0,0
"002",MCA,JPY,EUR,"79899476",0.00884,0,0
"002",MCA,JPY,EUR,"79908771",0.00761,0,0
"002",MCA,JPY,EUR,"79908773",0.00761,0,0
"002",MCA,JPY,EUR,"79908774",0.00761,0,0
"002",MCA,JPY,EUR,"79908790",0.00761,0,0
"002",MCA,JPY,EUR,"79919190",0.00601,0,0
"002",MCA,JPY,EUR,"79919383",0.00601,0,0
"002",MCA,JPY,EUR,"79919384",0.00601,0,0
"002",MCA,JPY,EUR,"79919387",0.00601,0,0
"002",MCA,JPY,EUR,"79928894",0.00601,0,0
"002",MCA,JPY,EUR,"79928986",0.00601,0,0
"002",MCA,JPY,EUR,"79928987",0.00601,0,0
"002",MCA,JPY,EUR,"79898977",0.00882,0,0
"002",MCA,JPY,EUR,"79898986",0.00882,0,0
"002",MCA,JPY,EUR,"79899070",0.00882,0,0
"002",MCA,JPY,EUR,"79899071",0.00882,0,0
"002",MCA,JPY,EUR,"79899074",0.00882,0,0
"002",MCA,JPY,EUR,"79919281",0.00599,0,0
"002",MCA,JPY,EUR,"79919297",0.00599,0,0
"002",MCA,JPY,EUR,"79919382",0.00599,0,0
"002",MCA,JPY,EUR,"79928983",0.00599,0,0
"002",MCA,JPY,EUR,"79929274",0.00599,0,0
"002",MCA,JPY,EUR,"79929293",0.00599,0,0
"002",MCA,JPY,EUR,"79898985",0.00875,0,0
"002",MCA,JPY,EUR,"79898988",0.00875,0,0
"002",MCA,JPY,EUR,"79898990",0.00875,0,0
"002",MCA,JPY,EUR,"79898994",0.00875,0,0
"002",MCA,JPY,EUR,"79899483",0.00875,0,0
"002",MCA,JPY,EUR,"79898992",0.00868,0,0
"002",MCA,JPY,EUR,"79899484",0.00868,0,0
"002",MCA,JPY,EUR,"79899571",0.00804,0,0
"002",MCA,JPY,EUR,"79899580",0.00804,0,0
"002",MCA,JPY,EUR,"79899581",0.00804,0,0
"002",MCA,JPY,EUR,"79899583",0.00791,0,0
"002",MCA,JPY,EUR,"79899585",0.00791,0,0
"002",MCA,JPY,EUR,"79899686",0.00804,0,0
"002",MCA,JPY,EUR,"79899795",0.00791,0,0
"002",MCA,JPY,EUR,"79918774",0.00791,0,0
"002",MCA,JPY,EUR,"79918891",0.00804,0,0
"002",MCA,JPY,EUR,"79918969",0.00804,0,0
"002",MCA,JPY,EUR,"79919270",0.00590,0,0
"002",MCA,JPY,EUR,"79919275",0.00590,0,0
"002",MCA,JPY,EUR,"79919276",0.00590,0,0
"002",MCA,JPY,EUR,"79919277",0.00590,0,0
"002",MCA,JPY,EUR,"79919278",0.00590,0,0
"002",MCA,JPY,EUR,"79919279",0.00590,0,0
"002",MCA,JPY,EUR,"79899498",0.00799,0,0
"002",MCA,JPY,EUR,"79899578",0.00799,0,0
"002",MCA,JPY,EUR,"79899868",0.00799,0,0
"002",MCA,JPY,EUR,"79908783",0.00769,0,0
"002",MCA,JPY,EUR,"79918781",0.00799,0,0
"002",MCA,JPY,EUR,"79918897",0.00799,0,0
"002",MCA,JPY,EUR,"79918983",0.00726,0,0
